x,y,sensor_value,acc_weight,acc_weight_reading,confidence,acc_variance,variance
150.0,900.0,0.2,8.367882108469188e-06,5.025063844686181e-07,0.7532661718107355,1.5461800109879008e-11,0.03
150.0,950.0,0.2,8.835373697667738e-06,5.316880500616907e-07,0.7899016838841434,3.0636185304455785e-11,0.03
150.0,1000.0,0.2,9.254399620595492e-06,5.594474530913832e-07,0.819436878117591,6.017110214478151e-11,0.02
150.0,1050.0,0.2,9.738096333211723e-06,5.940684775063449e-07,0.8497234374138681,1.1188200909497048e-10,0.02
150.0,1100.0,0.2,1.0425165771776537e-05,6.459236110225916e-07,0.8860681137068034,1.938592032915711e-10,0.02
150.0,1150.0,0.21,1.1440663017032509e-05,7.245706287403443e-07,0.9269006844728264,3.105172058307143e-10,0.01
150.0,1200.0,0.21,1.2816997139851771e-05,8.328232366207791e-07,0.9624919636152136,4.572290593046905e-10,0.01
150.0,1250.0,0.22,1.4400300123259154e-05,9.596821504808879e-07,0.9841479922979439,6.161879497739216e-10,0.0
150.0,1300.0,0.23,1.5814718924594086e-05,1.0774327898523545e-06,0.9932525622669318,7.572676685634872e-10,0.0
150.0,1350.0,0.23,1.6553183328511618e-05,1.1480275728640976e-06,0.9958152464153851,8.461279903266587e-10,0.0
150.0,1400.0,0.24,1.618627641608519e-05,1.1383692436829012e-06,0.9946797211520013,8.574048312577002e-10,0.0
150.0,1450.0,0.24,1.4581355374211908e-05,1.036749180477485e-06,0.9857262202108026,7.863122777338308e-10,0.0
150.0,1500.0,0.24,1.199144404168322e-05,8.600143450301554e-07,0.9435203075847705,6.515007975318561e-10,0.01
150.0,1550.0,0.25,8.95037754871708e-06,6.464380893439482e-07,0.798317286774278,4.870012417313574e-10,0.03
150.0,1600.0,0.25,6.040871561832779e-06,4.388651998062837e-07,0.517767940920727,3.280490921594126e-10,0.07
150.0,1650.0,0.25,3.6779976074721058e-06,2.6855173184547344e-07,0.23689775258829981,1.9894686937286724e-10,0.1
150.0,1700.0,0.24,2.016972823711174e-06,1.479257268587732e-07,0.07808884854597509,1.085434000411422e-10,0.12
200.0,0.0,0.24,2.4617797699733426e-06,1.3962436353158636e-07,0.11407416368529544,5.935023516252484e-11,0.12
200.0,50.0,0.23,3.3113569937583926e-06,1.8672669293165633e-07,0.1967968686252093,8.024188686022143e-11,0.11
200.0,100.0,0.22,4.1189900494149814e-06,2.3105706044675838e-07,0.28757681891835685,1.0057272389170357e-10,0.1
200.0,150.0,0.22,4.7790396891266956e-06,2.669087523233575e-07,0.3664798619146048,1.1792731808833401e-10,0.09
200.0,200.0,0.21,5.2300297924312156e-06,2.911136122418826e-07,0.42113146949115676,1.3071679544632955e-10,0.08
200.0,250.0,0.21,5.475770245785734e-06,3.0410676670903514e-07,0.4507820309518158,1.384142490062315e-10,0.07
200.0,300.0,0.21,5.578006519970772e-06,3.095059717581164e-07,0.46304766335543757,1.4116543077065916e-10,0.07
200.0,350.0,0.21,5.6258107814381604e-06,3.1249895158009023e-07,0.4687646978130636,1.3913113321170707e-10,0.07
200.0,400.0,0.21,5.700194635316121e-06,3.179352658925502e-07,0.4776345428555183,1.3213967084624e-10,0.07
200.0,450.0,0.21,5.854670101219782e-06,3.291573886851246e-07,0.49594082569622966,1.1997598802183394e-10,0.07
200.0,500.0,0.21,6.120764319537573e-06,3.481158214801999e-07,0.5270420100386072,1.0307496511260248e-10,0.06
200.0,550.0,0.21,6.527804319637643e-06,3.7634051270706313e-07,0.5732879445934889,8.299968185251146e-11,0.06
200.0,600.0,0.2,7.113026022505575e-06,4.155391776487307e-07,0.636214862489251,6.22380439989877e-11,0.05
200.0,650.0,0.2,7.904816566007046e-06,4.668008176994187e-07,0.7131639557398944,4.34143345124478e-11,0.04
200.0,700.0,0.2,8.887479001501009e-06,5.287388244724452e-07,0.7937437193911949,2.8472808935566908e-11,0.03
200.0,750.0,0.2,9.979371005680845e-06,5.963123674377298e-07,0.8633534475280155,1.8376027575885426e-11,0.02
200.0,800.0,0.19,1.1052374110408605e-05,6.619652609589651e-07,0.912959613837245,1.3479460380857647e-11,0.01
200.0,850.0,0.19,1.1987251613661178e-05,7.188460420635987e-07,0.9434067164012496,1.43825802505154e-11,0.01
200.0,900.0,0.19,1.2726951190336478e-05,7.639576811549491e-07,0.9607274627877752,2.2941106402456703e-11,0.01
200.0,950.0,0.19,1.3292699608421384e-05,7.992081046337305e-07,0.9707370915613358,4.3148774700632006e-11,0.0
200.0,1000.0,0.19,1.3763349596326668e-05,8.303878571213127e-07,0.9773123407471958,8.152260485378992e-11,0.0
200.0,1050.0,0.19,1.4246239905608246e-05,8.656563867804809e-07,0.9826862671410621,1.4639617189193262e-10,0.0
200.0,1100.0,0.2,1.4856360924802469e-05,9.142865087035086e-07,0.987858524525322,2.454206299540235e-10,0.0
200.0,1150.0,0.2,1.5687433417321358e-05,9.843412089646992e-07,0.9926895718321103,3.810815517279801e-10,0.0
200.0,1200.0,0.21,1.6751018388534462e-05,1.077682789436502e-06,0.9963315632207307,5.454146528952988e-10,0.0
200.0,1250.0,0.22,1.7898394051881078e-05,1.1835889846028762e-06,0.9983426724631608,7.167995387273237e-10,0.0
200.0,1300.0,0.23,1.8789417933706393e-05,1.2758986471428206e-06,0.9991376798033412,8.622703141290471e-10,0.0
200.0,1350.0,0.23,1.897361841771077e-05,1.3187968245660998e-06,0.999249601043573,9.467728422436104e-10,0.0
200.0,1450.0,0.24,1.601332175514119e-05,1.1527765508444133e-06,0.9940533449964088,8.596007708212767e-10,0.0
200.0,1500.0,0.25,1.304319553491355e-05,9.508839597521263e-07,0.9666303526661736,7.078149518412016e-10,0.0
200.0,1550.0,0.25,9.698145723607219e-06,7.142622579438469e-07,0.8473731229353201,5.27518771068016e-10,0.02
200.0,1600.0,0.25,6.5499329523102545e-06,4.864298834527366e-07,0.5757488308819152,3.5530746082319494e-10,0.06
200.0,1650.0,0.25,4.004683159575815e-06,2.9946603366046476e-07,0.27423165567751995,2.1600802626098308e-10,0.1
200.0,1700.0,0.25,2.21147715982351e-06,1.6633627241104282e-07,0.09311887905915817,1.184065684097686e-10,0.12
250.0,0.0,0.22,4.118774293520039e-06,2.3320596838060993e-07,0.28755151180775407,9.822150201697035e-11,0.1
250.0,50.0,0.21,5.530718960279564e-06,3.1142477554124535e-07,0.45738066081978357,1.3274687411129477e-10,0.07
250.0,100.0,0.2,6.866895311149619e-06,3.8474090666903463e-07,0.6103172980579404,1.6631650820905584e-10,0.05
250.0,150.0,0.19,7.951810450264012e-06,4.436794066451646e-07,0.7174041009505632,1.9494229990440882e-10,0.04
250.0,200.0,0.19,8.685178163497975e-06,4.83070063892187e-07,0.7785562093430539,2.1601374752951637e-10,0.03
250.0,250.0,0.18,9.07594587116592e-06,5.037606958627715e-07,0.8072378901462048,2.2868287511658035e-10,0.03
250.0,300.0,0.18,9.228229141555592e-06,5.11820840186625e-07,0.8176828759122751,2.332142918170293e-10,0.02
250.0,350.0,0.18,9.288370710407246e-06,5.157477749643504e-07,0.8216958301917723,2.2989302957302283e-10,0.02
250.0,400.0,0.18,9.38403628645843e-06,5.23172765440214e-07,0.8279491832863843,2.1844710044010146e-10,0.02
250.0,450.0,0.18,9.589809952560688e-06,5.387901805067816e-07,0.8408641275386577,1.9852264584080084e-10,0.02
250.0,500.0,0.18,9.935046489339163e-06,5.644664055374128e-07,0.8609214030811116,1.708262861468883e-10,0.02
250.0,550.0,0.19,1.0438486474391763e-05,6.009552210793828e-07,0.8866991901226491,1.3791303981549193e-10,0.02
250.0,600.0,0.19,1.1132490981456923e-05,6.493352970715079e-07,0.9159972484928182,1.0385139827442304e-10,0.01
250.0,650.0,0.19,1.2048263448577182e-05,7.104678465276811e-07,0.9450413050861597,7.292337301227961e-11,0.01
250.0,700.0,0.19,1.3170541865684808e-05,7.827033141074081e-07,0.9687840505492885,4.827026906379357e-11,0.0
250.0,750.0,0.19,1.440552379477041e-05,8.601760555178681e-07,0.9841955928882343,3.1363088166380964e-11,0.0
250.0,800.0,0.19,1.5602488281881793e-05,9.340474145115868e-07,0.9922907336229282,2.2538847795166067e-11,0.0
250.0,850.0,0.19,1.662368214236403e-05,9.965115528198405e-07,0.9960063640051913,2.223613528080583e-11,0.0
250.0,900.0,0.19,1.7410764176298145e-05,1.044653757016702e-06,0.9976619424744592,3.236493420281473e-11,0.0
250.0,950.0,0.19,1.7998427769208398e-05,1.0813155956686468e-06,0.998457446757996,5.731788268355262e-11,0.0
250.0,1000.0,0.19,1.8475541284871222e-05,1.1129883687237993e-06,0.9989105869761551,1.0414456080376598e-10,0.0
250.0,1050.0,0.19,1.8936630145842996e-05,1.1471756892118607e-06,0.9992282736674287,1.81300210492386e-10,0.0
250.0,1100.0,0.19,1.9456643238295264e-05,1.19092255592429e-06,0.9994821889386533,2.9547262421838683e-10,0.0
250.0,1150.0,0.2,2.0077668439449863e-05,1.2494555140016719e-06,0.9996829944341542,4.4672735156487104e-10,0.0
250.0,1200.0,0.21,2.0775623885111162e-05,1.3228019501226586e-06,0.9998207028609671,6.236217518914763e-10,0.0
250.0,1250.0,0.21,2.140652963805668e-05,1.4007221672272274e-06,0.9998946635936538,8.012513170231208e-10,0.0
250.0,1300.0,0.22,2.1682199046729145e-05,1.4600484919353573e-06,0.9999169235628282,9.450739093088922e-10,0.0
250.0,1350.0,0.23,2.123443969441082e-05,1.4693037452121983e-06,0.9998780248139736,1.0209461598770406e-09,0.0
250.0,1400.0,0.24,1.9771102426855007e-05,1.401213438352835e-06,0.9995953294596573,1.0078987752918111e-09,0.0
250.0,1450.0,0.25,1.7246113930422402e-05,1.2471320781651682e-06,0.9973794989022648,9.073449332125779e-10,0.0
250.0,1500.0,0.25,1.3931619741866686e-05,1.0242010716790814e-06,0.979330030825534,7.433030262825343e-10,0.0
250.0,1550.0,0.26,1.033333029226562e-05,7.698608639917766e-07,0.8816434920518721,5.530207989695391e-10,0.02
250.0,1600.0,0.25,6.994014518446326e-06,5.266918889002558e-07,0.6238011636598995,3.7299915439517496e-10,0.05
250.0,1650.0,0.25,4.300762267924453e-06,3.2668537835490864e-07,0.30903853582691987,2.2769407035309148e-10,0.09
250.0,1700.0,0.25,2.39510152332308e-06,1.8321018653291933e-07,0.10832148621137105,1.2561596016172727e-10,0.12
300.0,0.0,0.21,6.217108101161009e-06,3.5110191089504236e-07,0.5381455838409555,1.4605013747216943e-10,0.06
300.0,50.0,0.19,8.326949471051907e-06,4.678340054901984e-07,0.7498732461763686,1.97243206221156e-10,0.03
300.0,100.0,0.18,1.0309802836024116e-05,5.765666229496437e-07,0.8804890370492737,2.469356092278236e-10,0.02
300.0,150.0,0.17,1.1903656386920651e-05,6.631666851512119e-07,0.9411020921938384,2.8922658460466943e-10,0.01
300.0,200.0,0.17,1.2963096171876287e-05,7.201351284911232e-07,0.9652117668156212,3.202929338610859e-10,0.0
300.0,250.0,0.17,1.3507896621763927e-05,7.490507486469059e-07,0.9739230009447207,3.389473004450935e-10,0.0
300.0,300.0,0.17,1.3698324677042235e-05,7.591906422292323e-07,0.9764880241134075,3.456549962064805e-10,0.0
300.0,350.0,0.17,1.375248809945558e-05,7.631660816429241e-07,0.9771764203721099,3.408990443061431e-10,0.0
300.0,400.0,0.17,1.3852637915184677e-05,7.718460486426267e-07,0.9784033096934623,3.2431498424098746e-10,0.0
300.0,450.0,0.17,1.4091742698319799e-05,7.911365194878014e-07,0.9811030362821139,2.9538680980464393e-10,0.0
300.0,500.0,0.18,1.4484333670748975e-05,8.220816925055081e-07,0.9848986415675632,2.551284722915175e-10,0.0
300.0,550.0,0.18,1.5020917328881925e-05,8.635815489946226e-07,0.9889948158383698,2.0724299267286172e-10,0.0
300.0,600.0,0.18,1.571370051625521e-05,9.151041404775177e-07,0.9928090945138335,1.5763209912408198e-10,0.0
300.0,650.0,0.18,1.6590789818466592e-05,9.768459981102033e-07,0.9959182053152958,1.1249175434137418e-10,0.0
300.0,700.0,0.19,1.7644649617997005e-05,1.0472712205731653e-06,0.9980153220627546,7.632444791010183e-11,0.0
300.0,750.0,0.19,1.8788723449231562e-05,1.1208356938553696e-06,0.9991372299153161,5.113794874914209e-11,0.0
300.0,800.0,0.19,1.9875541782102958e-05,1.1889903217689527e-06,0.9996274698265256,3.715600934704895e-11,0.0
300.0,850.0,0.19,2.077359740258734e-05,1.2444987061328074e-06,0.999820400887108,3.447339528314201e-11,0.0
300.0,900.0,0.19,2.1441076262469708e-05,1.285626205004752e-06,0.9998977342216316,4.480361092685926e-11,0.0
300.0,950.0,0.19,2.1934750987122522e-05,1.3166599724633297e-06,0.9999333400057331,7.261205934304311e-11,0.0
300.0,1000.0,0.19,2.2353393588767488e-05,1.3447271878523899e-06,0.9999539813188778,1.2506619755504738e-10,0.0
300.0,1050.0,0.19,2.277111153211125e-05,1.3760977321431592e-06,0.9999684262534685,2.1027751882453826e-10,0.0
300.0,1100.0,0.19,2.3209285208194583e-05,1.4146058252439485e-06,0.9999788918109285,3.336058884852481e-10,0.0
300.0,1150.0,0.2,2.364234794632694e-05,1.4615163724485569e-06,0.9999859284893182,4.927042183395315e-10,0.0
300.0,1200.0,0.2,2.3998079452334468e-05,1.5142207524283509e-06,0.9999899713465445,6.733098036534229e-10,0.0
300.0,1250.0,0.21,2.4134315936711966e-05,1.562963140797026e-06,0.9999912031763009,8.486208869991768e-10,0.0
300.0,1300.0,0.22,2.3822918662669173e-05,1.5885049762907705e-06,0.9999881437409255,9.843393776706344e-10,0.0
300.0,1350.0,0.23,2.2791621458538892e-05,1.5651478171735426e-06,0.9999690104722201,1.0488537343272618e-09,0.0
300.0,1400.0,0.24,2.083760432196625e-05,1.4705332982463155e-06,0.9998297110766521,1.0247754505629798e-09,0.0
300.0,1450.0,0.25,1.7960260335328118e-05,1.2979347157683287e-06,0.9984145492916561,9.162902800122423e-10,0.0
300.0,1500.0,0.25,1.4423619078343948e-05,1.0631974488563936e-06,0.9843595152011431,7.48193297439035e-10,0.0
300.0,1550.0,0.26,1.0691516920340149e-05,8.008480438695432e-07,0.8981816078679368,5.567017059121394e-10,0.01
300.0,1600.0,0.26,7.26207259802673e-06,5.509659258804904e-07,0.6514637184140198,3.766309608853923e-10,0.05
300.0,1650.0,0.25,4.495455829661654e-06,3.445231894006418e-07,0.332288110859544,2.3120344491913173e-10,0.09
300.0,1700.0,0.25,2.5259198796307495e-06,1.951211652982142e-07,0.11972047069804981,1.2853762532627637e-10,0.12
350.0,0.0,0.19,8.50509281162608e-06,4.784454364918647e-07,0.7644225787072727,1.960923145030847e-10,0.03
350.0,50.0,0.18,1.1348454789327795e-05,6.354384523190962e-07,0.9237653289166537,2.644308694870268e-10,0.01
350.0,100.0,0.17,1.3992887797025349e-05,7.802870724828444e-07,0.9800248636684001,3.3054039904890985e-10,0.0
350.0,150.0,0.17,1.6085850703635658e-05,8.940042925197984e-07,0.9943237023087397,3.865835695022215e-10,0.0
350.0,200.0,0.17,1.7440579557690094e-05,9.669589313301588e-07,0.9977099974163354,4.2759372550954555e-10,0.0
350.0,250.0,0.17,1.8097210689324395e-05,1.001945292766371e-06,0.9985635476291412,4.521848419726987e-10,0.0
350.0,300.0,0.17,1.828263676676424e-05,1.0119740725135251e-06,0.998744723609621,4.6118520941998643e-10,0.0
350.0,350.0,0.17,1.8293241964176765e-05,1.01408479948373e-06,0.9987544174379972,4.554131320426958e-10,0.0
350.0,400.0,0.17,1.8365448660322105e-05,1.0223266043931498e-06,0.9988185996450571,4.34498196697776e-10,0.0
350.0,450.0,0.17,1.860258867788028e-05,1.043339179444421e-06,0.9990084722701662,3.977846127476738e-10,0.0
350.0,500.0,0.17,1.8989863658069575e-05,1.0764934541128554e-06,0.9992587935808562,3.46535359186397e-10,0.0
350.0,550.0,0.18,1.9471546957119814e-05,1.1177725869185005e-06,0.9994881584597924,2.854465059122097e-10,0.0
350.0,600.0,0.18,2.0023652006714025e-05,1.1640779017614286e-06,0.9996689691740895,2.220100316748493e-10,0.0
350.0,650.0,0.18,2.0664481378985888e-05,1.2145365640656097e-06,0.9998034150110909,1.640543159581664e-10,0.0
350.0,700.0,0.19,2.1403017627668908e-05,1.2682517637292787e-06,0.9998943465986966,1.171952057023568e-10,0.0
350.0,750.0,0.19,2.2184645816675504e-05,1.3214899465042225e-06,0.9999465227826023,8.381295303941076e-11,0.0
350.0,800.0,0.19,2.2898251319053e-05,1.367998142097138e-06,0.9999718856620313,6.392893720674891e-11,0.0
350.0,900.0,0.19,2.3825651086330896e-05,1.4266926989564247e-06,0.9999881745519007,6.504123860292022e-11,0.0
350.0,950.0,0.19,2.4112672450046017e-05,1.445249901216977e-06,0.9999910176575388,9.166316627169337e-11,0.0
350.0,1050.0,0.19,2.4771758534465556e-05,1.4933380841318712e-06,0.9999952822478348,2.2937596813659687e-10,0.0
350.0,1150.0,0.2,2.5455317436150265e-05,1.5650880797337102e-06,0.9999976246339057,5.070987608388698e-10,0.0
350.0,1200.0,0.2,2.5556257978704195e-05,1.6006233331859102e-06,0.9999978569261015,6.794927574588979e-10,0.0
350.0,1250.0,0.21,2.531175036171309e-05,1.624669495597416e-06,0.9999972521501104,8.423150307446566e-10,0.0
350.0,1350.0,0.23,2.310324439304709e-05,1.5738712932127398e-06,0.9999767149287695,1.0155812251312956e-09,0.0
350.0,1400.0,0.24,2.0845901793165917e-05,1.4626553399163102e-06,0.9998308841387518,9.84625111502559e-10,0.0
350.0,1450.0,0.25,1.7817288848432517e-05,1.2836560362573454e-06,0.9982438915730262,8.765264424598702e-10,0.0
350.0,1500.0,0.25,1.4259761642210823e-05,1.0506130971754043e-06,0.982819132731109,7.149181803450238e-10,0.0
350.0,1550.0,0.26,1.0579685008785995e-05,7.93794869272797e-07,0.8932239857305292,5.329477117610272e-10,0.01
350.0,1600.0,0.26,7.217175273358746e-06,5.493543722726636e-07,0.646905831318302,3.621853792209023e-10,0.05
350.0,1650.0,0.25,4.497940857322578e-06,3.462184942983531e-07,0.3325862863013799,2.2381299023388778e-10,0.09
350.0,1700.0,0.25,2.548536552769543e-06,1.9785656951163788e-07,0.12173728374621962,1.2545943457413458e-10,0.12
400.0,0.0,0.18,1.0618378881933012e-05,5.939209640599918e-07,0.8949601147970659,2.4037180440652634e-10,0.01
400.0,50.0,0.17,1.4092554556952273e-05,7.851026820560412e-07,0.981111676110686,3.231431723310289e-10,0.0
400.0,100.0,0.17,1.7274132710147824e-05,9.59002170898677e-07,0.9974296685875482,4.0264840687158343e-10,0.0
400.0,150.0,0.17,1.973360433379636e-05,1.0925472906675597e-06,0.9995831695834149,4.695058897299958e-10,0.0
400.0,200.0,0.17,2.1259574227331704e-05,1.1748498734978694e-06,0.9998806009440288,5.180607900628531e-10,0.0
400.0,250.0,0.17,2.192579145537531e-05,1.2105628908938584e-06,0.9999328144050513,5.471526873418917e-10,0.0
400.0,300.0,0.17,2.2030377002624852e-05,1.2165856503829065e-06,0.9999387122577051,5.583229409474653e-10,0.0
400.0,350.0,0.17,2.194332184412485e-05,1.2140305492733044e-06,0.9999338391553542,5.530170020590992e-10,0.0
400.0,400.0,0.17,2.194485469623675e-05,1.2194602768665698e-06,0.9999339280512433,5.310994758911909e-10,0.0
400.0,450.0,0.17,2.2136870414108407e-05,1.2395151445858756e-06,0.9999442110660783,4.918795360874998e-10,0.0
400.0,500.0,0.17,2.2463712976076546e-05,1.2712062971986962e-06,0.9999583111802234,4.3666253033929095e-10,0.0
400.0,550.0,0.18,2.2811684628683642e-05,1.3069456394667702e-06,0.9999695719995453,3.704793315855103e-10,0.0
400.0,600.0,0.18,2.310957345556243e-05,1.3404929326569519e-06,0.9999768506461439,3.013504442901766e-10,0.0
400.0,650.0,0.18,2.3360502615196753e-05,1.369677936835669e-06,0.9999816630752707,2.3754339484072355e-10,0.0
400.0,700.0,0.19,2.359695032822173e-05,1.3947353139573298e-06,0.9999853122599804,1.8482316101475204e-10,0.0
400.0,750.0,0.19,2.381764108720478e-05,1.4150728201241247e-06,0.9999880840132815,1.4544905221963493e-10,0.0
400.0,850.0,0.19,2.4036978462202305e-05,1.433914627246493e-06,0.9999903389506363,1.0563510751136177e-10,0.0
400.0,900.0,0.19,2.403121290965654e-05,1.434497306927867e-06,0.9999902852905828,1.0598975059798249e-10,0.0
400.0,950.0,0.19,2.4059185982784625e-05,1.4373373310766183e-06,0.9999905429986689,1.2445913203402002e-10,0.0
400.0,1000.0,0.19,2.4217542111264833e-05,1.4493522070225751e-06,0.9999918829689504,1.6762993260335702e-10,0.0
400.0,1050.0,0.19,2.4520098491115504e-05,1.4728248211061506e-06,0.999993954864091,2.421606810686754e-10,0.0
400.0,1100.0,0.19,2.4873008157240702e-05,1.5041535485074564e-06,0.9999957331630144,3.508821604366903e-10,0.0
400.0,1150.0,0.19,2.511376141579865e-05,1.535980507759867e-06,0.9999966453335581,4.886122854719936e-10,0.0
400.0,1250.0,0.21,2.4600983876939933e-05,1.566621880064385e-06,0.9999944163301459,7.798432752494121e-10,0.0
400.0,1300.0,0.21,2.3586130344336213e-05,1.545295161159974e-06,0.9999851616304425,8.809028477931984e-10,0.0
400.0,1350.0,0.22,2.1934343599425588e-05,1.4826015219806104e-06,0.9999333161916323,9.200203374630681e-10,0.0
400.0,1400.0,0.23,1.9603255851562245e-05,1.366813301051292e-06,0.9995381882143556,8.868700813934771e-10,0.0
400.0,1500.0,0.25,1.3303120788942118e-05,9.778097141114175e-07,0.97089873954169,6.426767408227197e-10,0.0
400.0,1550.0,0.26,9.884116143522572e-06,7.410647674747705e-07,0.8580871734155067,4.806082202503814e-10,0.02
400.0,1600.0,0.26,6.7703235755003e-06,5.155887344474051e-07,0.5999243251630808,3.283483103248462e-10,0.05
400.0,1650.0,0.25,4.244389196807182e-06,3.271215607720658e-07,0.3023541372908113,2.0430628027639327e-10,0.09
400.0,1700.0,0.25,2.421678677147484e-06,1.8833880298697364e-07,0.11059995411503531,1.1544268049627067e-10,0.12
450.0,0.0,0.17,1.2225407777328108e-05,6.782893926512939e-07,0.9495671142926161,2.7536501470532986e-10,0.01
450.0,50.0,0.17,1.6109370089303673e-05,8.908531659870862e-07,0.9944089583658727,3.679016734870446e-10,0.0
450.0,150.0,0.17,2.218702377040934e-05,1.2209653579460713e-06,0.9999466354361589,5.279142938390306e-10,0.0
450.0,250.0,0.17,2.423050371422057e-05,1.3312697169784206e-06,0.9999919842048415,6.107984152984181e-10,0.0
450.0,350.0,0.17,2.3925466467916843e-05,1.3185587061709472e-06,0.9999892490418683,6.224906432719505e-10,0.0
450.0,400.0,0.17,2.381851198711286e-05,1.31901998896954e-06,0.9999880938892497,6.063842662313694e-10,0.0
450.0,500.0,0.17,2.4166502371618604e-05,1.3634768977043012e-06,0.9999914722979035,5.303456274628159e-10,0.0
450.0,600.0,0.18,2.4355755091372502e-05,1.40798470917036e-06,0.9999929021666092,4.1697720390720363e-10,0.0
